,Unnamed: 0,DBuid/IDidu, DBpop2016/IDpop2016, DBtdwell2016/IDtlog2016, DBurdwell2016/IDrh2016, DBarea2016/IDsup2016, DBir2016/IDri2016, DAuid/ADidu, DArplamx/ADlamx, DArplamy/ADlamy, DArplat/Adlat, DArplong/ADlong, PRuid/PRidu, PRname/PRnom, PRename/PRanom, PRfname/PRfnom, PReabbr/PRaabbrev, PRfabbr/PRfabbrev, FEDuid/CEFidu, FEDname/CEFnom, ERuid/REidu, ERname/REnom, CDuid/DRidu, CDname/DRnom, CDtype/DRgenre, ADAuid/ADAidu, ADAcode, CSDuid/SDRidu, CSDname/SDRnom, CSDtype/SDRgenre, SACtype/CSSgenre, SACcode/CSScode, CCSuid/SRUidu, CCSname/SRUnom, DPLuid/LDidu, DPLname/LDnom, DPLtype/LDgenre, CMAPuid/RMRPidu, CMAuid/RMRidu, CMAname/RMRnom, CMAtype/RMRgenre, CTuid/SRidu, CTcode/SRcode, CTname/SRnom, POPCTRRAPuid/CTRPOPRRPidu, POPCTRRAuid/CTRPOPRRidu, POPCTRRAname/CTRPOPRRnom, POPCTRRAtype/CTRPOPRRgenre, POPCTRRAclass/CTRPOPRRclasse,hasCloseStop
2788,457311,59153997003,666.0,425.0,305.0,0.0353,F,59153997,4019229.76954738,2007911.87956061,49.28894,-123.119634,59,British Columbia / Colombie-Britannique,British Columbia,Colombie-Britannique,B.C.,C.-B.,59034,Vancouver Centre / Vancouver-Centre,5920,Lower Mainland--Southwest / Lower Mainland--Sud-ouest,5915,Greater Vancouver,RD,59150035,35,5915022,Vancouver,CY,1,933,5915022,Vancouver,,,,59933,933,Vancouver,B,9330066.0,2293,66.0,590973,973,Vancouver,1,4,1
2789,457312,59153995005,0.0,0.0,0.0,0.0146,F,59153995,4018968.66587932,2008024.50012021,49.288725,-123.123534,59,British Columbia / Colombie-Britannique,British Columbia,Colombie-Britannique,B.C.,C.-B.,59034,Vancouver Centre / Vancouver-Centre,5920,Lower Mainland--Southwest / Lower Mainland--Sud-ouest,5915,Greater Vancouver,RD,59150035,35,5915022,Vancouver,CY,1,933,5915022,Vancouver,,,,59933,933,Vancouver,B,9330066.0,2293,66.0,590973,973,Vancouver,1,4,1
2790,457313,59153995004,47.0,39.0,22.0,0.0154,F,59153995,4018968.66587932,2008024.50012021,49.288725,-123.123534,59,British Columbia / Colombie-Britannique,British Columbia,Colombie-Britannique,B.C.,C.-B.,59034,Vancouver Centre / Vancouver-Centre,5920,Lower Mainland--Southwest / Lower Mainland--Sud-ouest,5915,Greater Vancouver,RD,59150035,35,5915022,Vancouver,CY,1,933,5915022,Vancouver,,,,59933,933,Vancouver,B,9330066.0,2293,66.0,590973,973,Vancouver,1,4,1
2791,457314,59153995003,0.0,0.0,0.0,0.0148,F,59153995,4018968.66587932,2008024.50012021,49.288725,-123.123534,59,British Columbia / Colombie-Britannique,British Columbia,Colombie-Britannique,B.C.,C.-B.,59034,Vancouver Centre / Vancouver-Centre,5920,Lower Mainland--Southwest / Lower Mainland--Sud-ouest,5915,Greater Vancouver,RD,59150035,35,5915022,Vancouver,CY,1,933,5915022,Vancouver,,,,59933,933,Vancouver,B,9330066.0,2293,66.0,590973,973,Vancouver,1,4,1
2792,457330,59154001013,1690.0,1062.0,972.0,0.0208,F,59154001,4019408.97795795,2006595.32202955,49.279252,-123.10891399999998,59,British Columbia / Colombie-Britannique,British Columbia,Colombie-Britannique,B.C.,C.-B.,59034,Vancouver Centre / Vancouver-Centre,5920,Lower Mainland--Southwest / Lower Mainland--Sud-ouest,5915,Greater Vancouver,RD,59150048,48,5915022,Vancouver,CY,1,933,5915022,Vancouver,,,,59933,933,Vancouver,B,9330059.13,1294,59.13,590973,973,Vancouver,1,4,1
2796,457589,59153845025,0.0,0.0,0.0,0.0025,F,59153845,4018902.85151414,2007095.1413258,49.28107,-123.118298,59,British Columbia / Colombie-Britannique,British Columbia,Colombie-Britannique,B.C.,C.-B.,59034,Vancouver Centre / Vancouver-Centre,5920,Lower Mainland--Southwest / Lower Mainland--Sud-ouest,5915,Greater Vancouver,RD,59150036,36,5915022,Vancouver,CY,1,933,5915022,Vancouver,,,,59933,933,Vancouver,B,9330059.11,2473,59.11,590973,973,Vancouver,1,4,1
2797,457591,59153845024,517.0,409.0,332.0,0.016,F,59153845,4018902.85151414,2007095.1413258,49.28107,-123.118298,59,British Columbia / Colombie-Britannique,British Columbia,Colombie-Britannique,B.C.,C.-B.,59034,Vancouver Centre / Vancouver-Centre,5920,Lower Mainland--Southwest / Lower Mainland--Sud-ouest,5915,Greater Vancouver,RD,59150036,36,5915022,Vancouver,CY,1,933,5915022,Vancouver,,,,59933,933,Vancouver,B,9330059.11,2473,59.11,590973,973,Vancouver,1,4,1
2800,457954,59150370009,361.0,201.0,191.0,0.0029,F,59150370,4020031.91211285,2002518.85110772,49.249537,-123.074928,59,British Columbia / Colombie-Britannique,British Columbia,Colombie-Britannique,B.C.,C.-B.,59038,Vancouver Kingsway,5920,Lower Mainland--Southwest / Lower Mainland--Sud-ouest,5915,Greater Vancouver,RD,59150082,82,5915022,Vancouver,CY,1,933,5915022,Vancouver,,,,59933,933,Vancouver,B,9330032.0,2259,32.0,590973,973,Vancouver,1,4,1
2801,458162,59153189016,114.0,39.0,39.0,0.0479,F,59153189,4021257.8149929,2005624.94941293,49.279395,-123.080188,59,British Columbia / Colombie-Britannique,British Columbia,Colombie-Britannique,B.C.,C.-B.,59035,Vancouver East / Vancouver-Est,5920,Lower Mainland--Southwest / Lower Mainland--Sud-ouest,5915,Greater Vancouver,RD,59150054,54,5915022,Vancouver,CY,1,933,5915022,Vancouver,,,,59933,933,Vancouver,B,9330057.02,5292,57.02,590973,973,Vancouver,1,4,1
2805,458208,59150761004,378.0,173.0,149.0,0.0181,F,59150761,4020411.50291087,2006560.24353554,49.283229,-123.096523,59,British Columbia / Colombie-Britannique,British Columbia,Colombie-Britannique,B.C.,C.-B.,59035,Vancouver East / Vancouver-Est,5920,Lower Mainland--Southwest / Lower Mainland--Sud-ouest,5915,Greater Vancouver,RD,59150041,41,5915022,Vancouver,CY,1,933,5915022,Vancouver,,,,59933,933,Vancouver,B,9330058.0,2285,58.0,590973,973,Vancouver,1,4,1
2806,458251,59150760005,231.0,71.0,68.0,0.0162,F,59150760,4020417.10899737,2006369.7664143,49.281741,-123.095219,59,British Columbia / Colombie-Britannique,British Columbia,Colombie-Britannique,B.C.,C.-B.,59035,Vancouver East / Vancouver-Est,5920,Lower Mainland--Southwest / Lower Mainland--Sud-ouest,5915,Greater Vancouver,RD,59150041,41,5915022,Vancouver,CY,1,933,5915022,Vancouver,,,,59933,933,Vancouver,B,9330058.0,2285,58.0,590973,973,Vancouver,1,4,1
2807,458252,59153466008,79.0,73.0,48.0,0.0184,F,59153466,4019391.12398732,2007326.13077001,49.284976,-123.113874,59,British Columbia / Colombie-Britannique,British Columbia,Colombie-Britannique,B.C.,C.-B.,59034,Vancouver Centre / Vancouver-Centre,5920,Lower Mainland--Southwest / Lower Mainland--Sud-ouest,5915,Greater Vancouver,RD,59150036,36,5915022,Vancouver,CY,1,933,5915022,Vancouver,,,,59933,933,Vancouver,B,9330059.11,2473,59.11,590973,973,Vancouver,1,4,1
2808,458282,59153197018,136.0,124.0,115.0,0.0771,F,59153197,4022094.28705773,2005551.7912136,49.282362,-123.069562,59,British Columbia / Colombie-Britannique,British Columbia,Colombie-Britannique,B.C.,C.-B.,59035,Vancouver East / Vancouver-Est,5920,Lower Mainland--Southwest / Lower Mainland--Sud-ouest,5915,Greater Vancouver,RD,59150051,51,5915022,Vancouver,CY,1,933,5915022,Vancouver,,,,59933,933,Vancouver,B,9330056.01,5289,56.01,590973,973,Vancouver,1,4,1
2813,458364,59153146066,320.0,185.0,172.0,0.0081,F,59153146,4018819.78027436,2005564.10020479,49.268566,-123.10937,59,British Columbia / Colombie-Britannique,British Columbia,Colombie-Britannique,B.C.,C.-B.,59034,Vancouver Centre / Vancouver-Centre,5920,Lower Mainland--Southwest / Lower Mainland--Sud-ouest,5915,Greater Vancouver,RD,59150058,58,5915022,Vancouver,CY,1,933,5915022,Vancouver,,,,59933,933,Vancouver,B,9330049.01,3874,49.01,590973,973,Vancouver,1,4,1
2814,458365,59153146065,0.0,0.0,0.0,0.0045,F,59153146,4018819.78027436,2005564.10020479,49.268566,-123.10937,59,British Columbia / Colombie-Britannique,British Columbia,Colombie-Britannique,B.C.,C.-B.,59034,Vancouver Centre / Vancouver-Centre,5920,Lower Mainland--Southwest / Lower Mainland--Sud-ouest,5915,Greater Vancouver,RD,59150058,58,5915022,Vancouver,CY,1,933,5915022,Vancouver,,,,59933,933,Vancouver,B,9330049.01,3874,49.01,590973,973,Vancouver,1,4,1
2815,458366,59153146064,362.0,231.0,216.0,0.008,F,59153146,4018819.78027436,2005564.10020479,49.268566,-123.10937,59,British Columbia / Colombie-Britannique,British Columbia,Colombie-Britannique,B.C.,C.-B.,59034,Vancouver Centre / Vancouver-Centre,5920,Lower Mainland--Southwest / Lower Mainland--Sud-ouest,5915,Greater Vancouver,RD,59150058,58,5915022,Vancouver,CY,1,933,5915022,Vancouver,,,,59933,933,Vancouver,B,9330049.01,3874,49.01,590973,973,Vancouver,1,4,1
2816,458382,59153146063,0.0,0.0,0.0,0.0042,F,59153146,4018819.78027436,2005564.10020479,49.268566,-123.10937,59,British Columbia / Colombie-Britannique,British Columbia,Colombie-Britannique,B.C.,C.-B.,59034,Vancouver Centre / Vancouver-Centre,5920,Lower Mainland--Southwest / Lower Mainland--Sud-ouest,5915,Greater Vancouver,RD,59150058,58,5915022,Vancouver,CY,1,933,5915022,Vancouver,,,,59933,933,Vancouver,B,9330049.01,3874,49.01,590973,973,Vancouver,1,4,1
2817,458383,59153146062,423.0,253.0,237.0,0.0184,F,59153146,4018819.78027436,2005564.10020479,49.268566,-123.10937,59,British Columbia / Colombie-Britannique,British Columbia,Colombie-Britannique,B.C.,C.-B.,59034,Vancouver Centre / Vancouver-Centre,5920,Lower Mainland--Southwest / Lower Mainland--Sud-ouest,5915,Greater Vancouver,RD,59150058,58,5915022,Vancouver,CY,1,933,5915022,Vancouver,,,,59933,933,Vancouver,B,9330049.01,3874,49.01,590973,973,Vancouver,1,4,1
2820,458477,59153675001,727.0,501.0,495.0,0.0177,F,59153675,4018108.20136001,2007807.55094,49.283348,-123.132564,59,British Columbia / Colombie-Britannique,British Columbia,Colombie-Britannique,B.C.,C.-B.,59034,Vancouver Centre / Vancouver-Centre,5920,Lower Mainland--Southwest / Lower Mainland--Sud-ouest,5915,Greater Vancouver,RD,59150040,40,5915022,Vancouver,CY,1,933,5915022,Vancouver,,,,59933,933,Vancouver,B,9330064.0,2291,64.0,590973,973,Vancouver,1,4,1
2821,458478,59153680001,758.0,569.0,544.0,0.0255,F,59153680,4018393.43665,2007700.924265,49.283714,-123.128411,59,British Columbia / Colombie-Britannique,British Columbia,Colombie-Britannique,B.C.,C.-B.,59034,Vancouver Centre / Vancouver-Centre,5920,Lower Mainland--Southwest / Lower Mainland--Sud-ouest,5915,Greater Vancouver,RD,59150040,40,5915022,Vancouver,CY,1,933,5915022,Vancouver,,,,59933,933,Vancouver,B,9330065.0,2292,65.0,590973,973,Vancouver,1,4,1
2822,458500,59153839005,541.0,493.0,479.0,0.0358,F,59153839,4018319.50453627,2008390.27301204,49.28887,-123.133785,59,British Columbia / Colombie-Britannique,British Columbia,Colombie-Britannique,B.C.,C.-B.,59034,Vancouver Centre / Vancouver-Centre,5920,Lower Mainland--Southwest / Lower Mainland--Sud-ouest,5915,Greater Vancouver,RD,59150034,34,5915022,Vancouver,CY,1,933,5915022,Vancouver,,,,59933,933,Vancouver,B,9330067.01,2460,67.01,590973,973,Vancouver,1,4,1
2823,458516,59153373001,512.0,339.0,334.0,0.0136,F,59153373,4017757.23142722,2008198.86684125,49.284962,-123.139363,59,British Columbia / Colombie-Britannique,British Columbia,Colombie-Britannique,B.C.,C.-B.,59034,Vancouver Centre / Vancouver-Centre,5920,Lower Mainland--Southwest / Lower Mainland--Sud-ouest,5915,Greater Vancouver,RD,59150034,34,5915022,Vancouver,CY,1,933,5915022,Vancouver,,,,59933,933,Vancouver,B,9330061.0,2288,61.0,590973,973,Vancouver,1,4,1
2824,458563,59153676002,380.0,264.0,263.0,0.0153,F,59153676,4018121.29621796,2007968.29833791,49.284679,-123.133449,59,British Columbia / Colombie-Britannique,British Columbia,Colombie-Britannique,B.C.,C.-B.,59034,Vancouver Centre / Vancouver-Centre,5920,Lower Mainland--Southwest / Lower Mainland--Sud-ouest,5915,Greater Vancouver,RD,59150040,40,5915022,Vancouver,CY,1,933,5915022,Vancouver,,,,59933,933,Vancouver,B,9330064.0,2291,64.0,590973,973,Vancouver,1,4,1
2825,458581,59153679001,0.0,0.0,0.0,0.024,F,59153679,4018150.29505169,2007598.30952582,49.281866,-123.130694,59,British Columbia / Colombie-Britannique,British Columbia,Colombie-Britannique,B.C.,C.-B.,59034,Vancouver Centre / Vancouver-Centre,5920,Lower Mainland--Southwest / Lower Mainland--Sud-ouest,5915,Greater Vancouver,RD,59150040,40,5915022,Vancouver,CY,1,933,5915022,Vancouver,,,,59933,933,Vancouver,B,9330064.0,2291,64.0,590973,973,Vancouver,1,4,1
2827,458627,59153672001,657.0,425.0,423.0,0.016,F,59153672,4018275.51965,2008014.76456,49.28570300000001,-123.13188,59,British Columbia / Colombie-Britannique,British Columbia,Colombie-Britannique,B.C.,C.-B.,59034,Vancouver Centre / Vancouver-Centre,5920,Lower Mainland--Southwest / Lower Mainland--Sud-ouest,5915,Greater Vancouver,RD,59150040,40,5915022,Vancouver,CY,1,933,5915022,Vancouver,,,,59933,933,Vancouver,B,9330065.0,2292,65.0,590973,973,Vancouver,1,4,1
2829,458860,59153283005,0.0,0.0,0.0,0.0396,F,59153283,4019049.33507145,1999505.24204662,49.221448,-123.067325,59,British Columbia / Colombie-Britannique,British Columbia,Colombie-Britannique,B.C.,C.-B.,59040,Vancouver South / Vancouver-Sud,5920,Lower Mainland--Southwest / Lower Mainland--Sud-ouest,5915,Greater Vancouver,RD,59150121,121,5915022,Vancouver,CY,1,933,5915022,Vancouver,,,,59933,933,Vancouver,B,9330014.01,620,14.01,590973,973,Vancouver,1,4,1
2830,458928,59153305004,97.0,45.0,39.0,0.0179,F,59153305,4020366.08078073,2001558.29660706,49.24332800000001,-123.064654,59,British Columbia / Colombie-Britannique,British Columbia,Colombie-Britannique,B.C.,C.-B.,59038,Vancouver Kingsway,5920,Lower Mainland--Southwest / Lower Mainland--Sud-ouest,5915,Greater Vancouver,RD,59150094,94,5915022,Vancouver,CY,1,933,5915022,Vancouver,,,,59933,933,Vancouver,B,9330034.01,4270,34.01,590973,973,Vancouver,1,4,1
2832,458944,59150837003,452.0,327.0,324.0,0.0186,F,59150837,4018159.23464501,2008388.75101,49.28817700000001,-123.13572,59,British Columbia / Colombie-Britannique,British Columbia,Colombie-Britannique,B.C.,C.-B.,59034,Vancouver Centre / Vancouver-Centre,5920,Lower Mainland--Southwest / Lower Mainland--Sud-ouest,5915,Greater Vancouver,RD,59150034,34,5915022,Vancouver,CY,1,933,5915022,Vancouver,,,,59933,933,Vancouver,B,9330067.01,2460,67.01,590973,973,Vancouver,1,4,1
2834,459016,59153308003,165.0,53.0,49.0,0.0221,F,59153308,4020960.66216981,2001739.66890282,49.247289,-123.058618,59,British Columbia / Colombie-Britannique,British Columbia,Colombie-Britannique,B.C.,C.-B.,59038,Vancouver Kingsway,5920,Lower Mainland--Southwest / Lower Mainland--Sud-ouest,5915,Greater Vancouver,RD,59150088,88,5915022,Vancouver,CY,1,933,5915022,Vancouver,,,,59933,933,Vancouver,B,9330034.02,4271,34.02,590973,973,Vancouver,1,4,1
2835,459018,59150427001,63.0,25.0,24.0,0.015,F,59150427,4021602.5844407007,2002326.72550598,49.254671,-123.054634,59,British Columbia / Colombie-Britannique,British Columbia,Colombie-Britannique,B.C.,C.-B.,59038,Vancouver Kingsway,5920,Lower Mainland--Southwest / Lower Mainland--Sud-ouest,5915,Greater Vancouver,RD,59150084,84,5915022,Vancouver,CY,1,933,5915022,Vancouver,,,,59933,933,Vancouver,B,9330035.02,4899,35.02,590973,973,Vancouver,1,4,1
2836,459023,59150356002,93.0,45.0,38.0,0.0119,F,59150356,4021440.40947418,2003928.59096881,49.266702,-123.066977,59,British Columbia / Colombie-Britannique,British Columbia,Colombie-Britannique,B.C.,C.-B.,59035,Vancouver East / Vancouver-Est,5920,Lower Mainland--Southwest / Lower Mainland--Sud-ouest,5915,Greater Vancouver,RD,59150065,65,5915022,Vancouver,CY,1,933,5915022,Vancouver,,,,59933,933,Vancouver,B,9330050.02,3877,50.02,590973,973,Vancouver,1,4,1
2838,459026,59153146014,364.0,254.0,231.0,0.0125,F,59153146,4018819.78027436,2005564.10020479,49.268566,-123.10937,59,British Columbia / Colombie-Britannique,British Columbia,Colombie-Britannique,B.C.,C.-B.,59034,Vancouver Centre / Vancouver-Centre,5920,Lower Mainland--Southwest / Lower Mainland--Sud-ouest,5915,Greater Vancouver,RD,59150058,58,5915022,Vancouver,CY,1,933,5915022,Vancouver,,,,59933,933,Vancouver,B,9330049.01,3874,49.01,590973,973,Vancouver,1,4,1
2842,459031,59153466007,0.0,0.0,0.0,0.0161,F,59153466,4019391.12398732,2007326.13077001,49.284976,-123.113874,59,British Columbia / Colombie-Britannique,British Columbia,Colombie-Britannique,B.C.,C.-B.,59034,Vancouver Centre / Vancouver-Centre,5920,Lower Mainland--Southwest / Lower Mainland--Sud-ouest,5915,Greater Vancouver,RD,59150036,36,5915022,Vancouver,CY,1,933,5915022,Vancouver,,,,59933,933,Vancouver,B,9330059.11,2473,59.11,590973,973,Vancouver,1,4,1
2843,459032,59153997001,0.0,0.0,0.0,0.0058,F,59153997,4019229.76954738,2007911.87956061,49.28894,-123.119634,59,British Columbia / Colombie-Britannique,British Columbia,Colombie-Britannique,B.C.,C.-B.,59034,Vancouver Centre / Vancouver-Centre,5920,Lower Mainland--Southwest / Lower Mainland--Sud-ouest,5915,Greater Vancouver,RD,59150035,35,5915022,Vancouver,CY,1,933,5915022,Vancouver,,,,59933,933,Vancouver,B,9330066.0,2293,66.0,590973,973,Vancouver,1,4,1
2844,459033,59153476002,151.0,86.0,74.0,0.0075,F,59153476,4018648.07751345,2008264.50896577,49.289268,-123.128982,59,British Columbia / Colombie-Britannique,British Columbia,Colombie-Britannique,B.C.,C.-B.,59034,Vancouver Centre / Vancouver-Centre,5920,Lower Mainland--Southwest / Lower Mainland--Sud-ouest,5915,Greater Vancouver,RD,59150019,19,5915022,Vancouver,CY,1,933,5915022,Vancouver,,,,59933,933,Vancouver,B,9330067.02,2461,67.02,590973,973,Vancouver,1,4,1
2845,459034,59153477001,360.0,234.0,210.0,0.0081,F,59153477,4018680.21095001,2008406.16743999,49.290529,-123.129512,59,British Columbia / Colombie-Britannique,British Columbia,Colombie-Britannique,B.C.,C.-B.,59034,Vancouver Centre / Vancouver-Centre,5920,Lower Mainland--Southwest / Lower Mainland--Sud-ouest,5915,Greater Vancouver,RD,59150019,19,5915022,Vancouver,CY,1,933,5915022,Vancouver,,,,59933,933,Vancouver,B,9330067.02,2461,67.02,590973,973,Vancouver,1,4,1
2848,459084,59153479001,660.0,499.0,390.0,0.0181,F,59153479,4018619.30738802,2008016.66602121,49.287179,-123.127721,59,British Columbia / Colombie-Britannique,British Columbia,Colombie-Britannique,B.C.,C.-B.,59034,Vancouver Centre / Vancouver-Centre,5920,Lower Mainland--Southwest / Lower Mainland--Sud-ouest,5915,Greater Vancouver,RD,59150035,35,5915022,Vancouver,CY,1,933,5915022,Vancouver,,,,59933,933,Vancouver,B,9330066.0,2293,66.0,590973,973,Vancouver,1,4,1
2849,459219,59153852003,387.0,292.0,273.0,0.0157,F,59153852,4017976.78061978,2007087.12174396,49.277073,-123.12948,59,British Columbia / Colombie-Britannique,British Columbia,Colombie-Britannique,B.C.,C.-B.,59034,Vancouver Centre / Vancouver-Centre,5920,Lower Mainland--Southwest / Lower Mainland--Sud-ouest,5915,Greater Vancouver,RD,59150046,46,5915022,Vancouver,CY,1,933,5915022,Vancouver,,,,59933,933,Vancouver,B,9330059.09,2471,59.09,590973,973,Vancouver,1,4,1
2850,459220,59153849001,469.0,291.0,283.0,0.0172,F,59153849,4018263.01875992,2007268.95245805,49.279731,-123.127188,59,British Columbia / Colombie-Britannique,British Columbia,Colombie-Britannique,B.C.,C.-B.,59034,Vancouver Centre / Vancouver-Centre,5920,Lower Mainland--Southwest / Lower Mainland--Sud-ouest,5915,Greater Vancouver,RD,59150312,312,5915022,Vancouver,CY,1,933,5915022,Vancouver,,,,59933,933,Vancouver,B,9330059.1,2472,59.1,590973,973,Vancouver,1,4,1
2851,459222,59153852002,667.0,364.0,343.0,0.0161,F,59153852,4017976.78061978,2007087.12174396,49.277073,-123.12948,59,British Columbia / Colombie-Britannique,British Columbia,Colombie-Britannique,B.C.,C.-B.,59034,Vancouver Centre / Vancouver-Centre,5920,Lower Mainland--Southwest / Lower Mainland--Sud-ouest,5915,Greater Vancouver,RD,59150046,46,5915022,Vancouver,CY,1,933,5915022,Vancouver,,,,59933,933,Vancouver,B,9330059.09,2471,59.09,590973,973,Vancouver,1,4,1
2857,459708,59150795004,480.0,312.0,307.0,0.0251,F,59150795,4017983.09173952,2007466.59981452,49.280111,-123.131867,59,British Columbia / Colombie-Britannique,British Columbia,Colombie-Britannique,B.C.,C.-B.,59034,Vancouver Centre / Vancouver-Centre,5920,Lower Mainland--Southwest / Lower Mainland--Sud-ouest,5915,Greater Vancouver,RD,59150042,42,5915022,Vancouver,CY,1,933,5915022,Vancouver,,,,59933,933,Vancouver,B,9330060.02,5298,60.02,590973,973,Vancouver,1,4,1
2858,459745,59153472001,0.0,0.0,0.0,0.0026,F,59153472,4018606.042855,2006507.87248,49.275148,-123.11808700000002,59,British Columbia / Colombie-Britannique,British Columbia,Colombie-Britannique,B.C.,C.-B.,59034,Vancouver Centre / Vancouver-Centre,5920,Lower Mainland--Southwest / Lower Mainland--Sud-ouest,5915,Greater Vancouver,RD,59150050,50,5915022,Vancouver,CY,1,933,5915022,Vancouver,,,,59933,933,Vancouver,B,9330059.08,2470,59.08,590973,973,Vancouver,1,4,1
2859,459746,59153474001,915.0,490.0,433.0,0.0076,F,59153474,4018620.72999001,2006314.58248501,49.273677,-123.116654,59,British Columbia / Colombie-Britannique,British Columbia,Colombie-Britannique,B.C.,C.-B.,59034,Vancouver Centre / Vancouver-Centre,5920,Lower Mainland--Southwest / Lower Mainland--Sud-ouest,5915,Greater Vancouver,RD,59150050,50,5915022,Vancouver,CY,1,933,5915022,Vancouver,,,,59933,933,Vancouver,B,9330059.08,2470,59.08,590973,973,Vancouver,1,4,1
2860,459749,59153472002,442.0,272.0,257.0,0.014,F,59153472,4018606.042855,2006507.87248,49.275148,-123.11808700000002,59,British Columbia / Colombie-Britannique,British Columbia,Colombie-Britannique,B.C.,C.-B.,59034,Vancouver Centre / Vancouver-Centre,5920,Lower Mainland--Southwest / Lower Mainland--Sud-ouest,5915,Greater Vancouver,RD,59150050,50,5915022,Vancouver,CY,1,933,5915022,Vancouver,,,,59933,933,Vancouver,B,9330059.08,2470,59.08,590973,973,Vancouver,1,4,1
2861,459828,59150780007,304.0,224.0,223.0,0.0171,F,59150780,4018465.31096106,2006885.7552389,49.27755,-123.122247,59,British Columbia / Colombie-Britannique,British Columbia,Colombie-Britannique,B.C.,C.-B.,59034,Vancouver Centre / Vancouver-Centre,5920,Lower Mainland--Southwest / Lower Mainland--Sud-ouest,5915,Greater Vancouver,RD,59150312,312,5915022,Vancouver,CY,1,933,5915022,Vancouver,,,,59933,933,Vancouver,B,9330059.1,2472,59.1,590973,973,Vancouver,1,4,1
